Reference,Distorted_0,Distorted_1,MOS_0,MOS_1,Reference_ID_0,Distortion_ID_0,Distortion_Intensity_0,Reference_ID_1,Distortion_ID_1,Distortion_Intensity_1
I11.BMP,I11_02_3.bmp,I11_10_2.bmp,5.3939,5.6563,11,2,3,11,10,2
I11.BMP,I11_02_3.bmp,I11_10_3.bmp,5.3939,3.6875,11,2,3,11,10,3
I11.BMP,I11_02_3.bmp,I11_10_4.bmp,5.3939,1.9063,11,2,3,11,10,4
I11.BMP,I11_02_3.bmp,I11_11_1.bmp,5.3939,5.5313,11,2,3,11,11,1
I11.BMP,I11_02_3.bmp,I11_11_2.bmp,5.3939,4.6563,11,2,3,11,11,2
I11.BMP,I11_02_3.bmp,I11_11_3.bmp,5.3939,2.7879,11,2,3,11,11,3
I11.BMP,I11_02_3.bmp,I11_11_4.bmp,5.3939,0.0938,11,2,3,11,11,4
I11.BMP,I11_02_3.bmp,I11_12_1.bmp,5.3939,5.8125,11,2,3,11,12,1
I11.BMP,I11_02_3.bmp,I11_12_2.bmp,5.3939,4.5625,11,2,3,11,12,2
I11.BMP,I11_02_3.bmp,I11_12_3.bmp,5.3939,3.9697,11,2,3,11,12,3
I11.BMP,I11_02_3.bmp,I11_12_4.bmp,5.3939,2.0909,11,2,3,11,12,4
I11.BMP,I11_02_3.bmp,I11_13_1.bmp,5.3939,4.3939,11,2,3,11,13,1
I11.BMP,I11_02_3.bmp,I11_13_2.bmp,5.3939,3.625,11,2,3,11,13,2
I11.BMP,I11_02_3.bmp,I11_13_3.bmp,5.3939,3.0,11,2,3,11,13,3
I11.BMP,I11_02_3.bmp,I11_13_4.bmp,5.3939,2.5484,11,2,3,11,13,4
I11.BMP,I11_02_3.bmp,I11_14_1.bmp,5.3939,6.3333,11,2,3,11,14,1
I11.BMP,I11_02_3.bmp,I11_14_2.bmp,5.3939,5.697,11,2,3,11,14,2
I11.BMP,I11_02_3.bmp,I11_14_3.bmp,5.3939,4.9,11,2,3,11,14,3
I11.BMP,I11_02_3.bmp,I11_14_4.bmp,5.3939,4.1212,11,2,3,11,14,4
I11.BMP,I11_02_3.bmp,I11_15_1.bmp,5.3939,2.8125,11,2,3,11,15,1
I11.BMP,I11_02_3.bmp,I11_15_2.bmp,5.3939,3.6875,11,2,3,11,15,2
I11.BMP,I11_02_3.bmp,I11_15_3.bmp,5.3939,4.2727,11,2,3,11,15,3
I11.BMP,I11_02_3.bmp,I11_15_4.bmp,5.3939,4.2258,11,2,3,11,15,4
I11.BMP,I11_02_3.bmp,I11_16_1.bmp,5.3939,6.1818,11,2,3,11,16,1
I11.BMP,I11_02_3.bmp,I11_16_2.bmp,5.3939,5.7879,11,2,3,11,16,2
I11.BMP,I11_02_3.bmp,I11_16_3.bmp,5.3939,5.1563,11,2,3,11,16,3
I11.BMP,I11_02_3.bmp,I11_16_4.bmp,5.3939,4.9394,11,2,3,11,16,4
I11.BMP,I11_02_3.bmp,I11_17_1.bmp,5.3939,6.8788,11,2,3,11,17,1
I11.BMP,I11_02_3.bmp,I11_17_2.bmp,5.3939,4.6667,11,2,3,11,17,2
I11.BMP,I11_02_3.bmp,I11_17_3.bmp,5.3939,7.1563,11,2,3,11,17,3
I11.BMP,I11_02_3.bmp,I11_17_4.bmp,5.3939,3.8485,11,2,3,11,17,4
I11.BMP,I11_02_4.bmp,I11_03_1.bmp,5.1563,4.7576,11,2,4,11,3,1
I11.BMP,I11_02_4.bmp,I11_03_2.bmp,5.1563,4.0625,11,2,4,11,3,2
I11.BMP,I11_02_4.bmp,I11_03_3.bmp,5.1563,3.3438,11,2,4,11,3,3
I11.BMP,I11_02_4.bmp,I11_03_4.bmp,5.1563,2.9394,11,2,4,11,3,4
I11.BMP,I11_02_4.bmp,I11_04_1.bmp,5.1563,6.4242,11,2,4,11,4,1
I11.BMP,I11_02_4.bmp,I11_04_2.bmp,5.1563,6.1212,11,2,4,11,4,2
I11.BMP,I11_02_4.bmp,I11_04_3.bmp,5.1563,5.5758,11,2,4,11,4,3
I11.BMP,I11_02_4.bmp,I11_04_4.bmp,5.1563,4.8788,11,2,4,11,4,4
I11.BMP,I11_02_4.bmp,I11_05_1.bmp,5.1563,6.2121,11,2,4,11,5,1
I11.BMP,I11_02_4.bmp,I11_05_2.bmp,5.1563,5.5484,11,2,4,11,5,2
I11.BMP,I11_02_4.bmp,I11_05_3.bmp,5.1563,4.6061,11,2,4,11,5,3
I11.BMP,I11_02_4.bmp,I11_05_4.bmp,5.1563,3.5455,11,2,4,11,5,4
I11.BMP,I11_02_4.bmp,I11_06_1.bmp,5.1563,4.75,11,2,4,11,6,1
I11.BMP,I11_02_4.bmp,I11_06_2.bmp,5.1563,4.3548,11,2,4,11,6,2
I11.BMP,I11_02_4.bmp,I11_06_3.bmp,5.1563,3.9697,11,2,4,11,6,3
I11.BMP,I11_02_4.bmp,I11_06_4.bmp,5.1563,3.3438,11,2,4,11,6,4
I11.BMP,I11_02_4.bmp,I11_07_1.bmp,5.1563,5.2581,11,2,4,11,7,1
I11.BMP,I11_02_4.bmp,I11_07_2.bmp,5.1563,4.75,11,2,4,11,7,2
I11.BMP,I11_02_4.bmp,I11_07_3.bmp,5.1563,3.7419,11,2,4,11,7,3
I11.BMP,I11_02_4.bmp,I11_07_4.bmp,5.1563,2.8182,11,2,4,11,7,4
I11.BMP,I11_02_4.bmp,I11_08_1.bmp,5.1563,4.75,11,2,4,11,8,1
I11.BMP,I11_02_4.bmp,I11_08_2.bmp,5.1563,4.2727,11,2,4,11,8,2
I11.BMP,I11_02_4.bmp,I11_08_3.bmp,5.1563,3.3636,11,2,4,11,8,3
I11.BMP,I11_02_4.bmp,I11_08_4.bmp,5.1563,2.2121,11,2,4,11,8,4
I11.BMP,I11_02_4.bmp,I11_09_1.bmp,5.1563,5.5758,11,2,4,11,9,1
I11.BMP,I11_02_4.bmp,I11_09_2.bmp,5.1563,4.697,11,2,4,11,9,2
I11.BMP,I11_02_4.bmp,I11_09_3.bmp,5.1563,3.3226,11,2,4,11,9,3
I11.BMP,I11_02_4.bmp,I11_09_4.bmp,5.1563,1.8485,11,2,4,11,9,4
I11.BMP,I11_02_4.bmp,I11_10_1.bmp,5.1563,6.2424,11,2,4,11,10,1
I11.BMP,I11_02_4.bmp,I11_10_2.bmp,5.1563,5.6563,11,2,4,11,10,2
I11.BMP,I11_02_4.bmp,I11_10_3.bmp,5.1563,3.6875,11,2,4,11,10,3
I11.BMP,I11_02_4.bmp,I11_10_4.bmp,5.1563,1.9063,11,2,4,11,10,4
I11.BMP,I11_02_4.bmp,I11_11_1.bmp,5.1563,5.5313,11,2,4,11,11,1
I11.BMP,I11_02_4.bmp,I11_11_2.bmp,5.1563,4.6563,11,2,4,11,11,2
I11.BMP,I11_02_4.bmp,I11_11_3.bmp,5.1563,2.7879,11,2,4,11,11,3
I11.BMP,I11_02_4.bmp,I11_11_4.bmp,5.1563,0.0938,11,2,4,11,11,4
I11.BMP,I11_02_4.bmp,I11_12_1.bmp,5.1563,5.8125,11,2,4,11,12,1
I11.BMP,I11_02_4.bmp,I11_12_2.bmp,5.1563,4.5625,11,2,4,11,12,2
I11.BMP,I11_02_4.bmp,I11_12_3.bmp,5.1563,3.9697,11,2,4,11,12,3
I11.BMP,I11_02_4.bmp,I11_12_4.bmp,5.1563,2.0909,11,2,4,11,12,4
I11.BMP,I11_02_4.bmp,I11_13_1.bmp,5.1563,4.3939,11,2,4,11,13,1
I11.BMP,I11_02_4.bmp,I11_13_2.bmp,5.1563,3.625,11,2,4,11,13,2
I11.BMP,I11_02_4.bmp,I11_13_3.bmp,5.1563,3.0,11,2,4,11,13,3
I11.BMP,I11_02_4.bmp,I11_13_4.bmp,5.1563,2.5484,11,2,4,11,13,4
I11.BMP,I11_02_4.bmp,I11_14_1.bmp,5.1563,6.3333,11,2,4,11,14,1
I11.BMP,I11_02_4.bmp,I11_14_2.bmp,5.1563,5.697,11,2,4,11,14,2
I11.BMP,I11_02_4.bmp,I11_14_3.bmp,5.1563,4.9,11,2,4,11,14,3
I11.BMP,I11_02_4.bmp,I11_14_4.bmp,5.1563,4.1212,11,2,4,11,14,4
I11.BMP,I11_02_4.bmp,I11_15_1.bmp,5.1563,2.8125,11,2,4,11,15,1
I11.BMP,I11_02_4.bmp,I11_15_2.bmp,5.1563,3.6875,11,2,4,11,15,2
I11.BMP,I11_02_4.bmp,I11_15_3.bmp,5.1563,4.2727,11,2,4,11,15,3
I11.BMP,I11_02_4.bmp,I11_15_4.bmp,5.1563,4.2258,11,2,4,11,15,4
I11.BMP,I11_02_4.bmp,I11_16_1.bmp,5.1563,6.1818,11,2,4,11,16,1
I11.BMP,I11_02_4.bmp,I11_16_2.bmp,5.1563,5.7879,11,2,4,11,16,2
I11.BMP,I11_02_4.bmp,I11_16_3.bmp,5.1563,5.1563,11,2,4,11,16,3
I11.BMP,I11_02_4.bmp,I11_16_4.bmp,5.1563,4.9394,11,2,4,11,16,4
I11.BMP,I11_02_4.bmp,I11_17_1.bmp,5.1563,6.8788,11,2,4,11,17,1
I11.BMP,I11_02_4.bmp,I11_17_2.bmp,5.1563,4.6667,11,2,4,11,17,2
I11.BMP,I11_02_4.bmp,I11_17_3.bmp,5.1563,7.1563,11,2,4,11,17,3
I11.BMP,I11_02_4.bmp,I11_17_4.bmp,5.1563,3.8485,11,2,4,11,17,4
I11.BMP,I11_03_1.bmp,I11_03_2.bmp,4.7576,4.0625,11,3,1,11,3,2
I11.BMP,I11_03_1.bmp,I11_03_3.bmp,4.7576,3.3438,11,3,1,11,3,3
I11.BMP,I11_03_1.bmp,I11_03_4.bmp,4.7576,2.9394,11,3,1,11,3,4
I11.BMP,I11_03_1.bmp,I11_04_1.bmp,4.7576,6.4242,11,3,1,11,4,1
I11.BMP,I11_03_1.bmp,I11_04_2.bmp,4.7576,6.1212,11,3,1,11,4,2
I11.BMP,I11_03_1.bmp,I11_04_3.bmp,4.7576,5.5758,11,3,1,11,4,3
I11.BMP,I11_03_1.bmp,I11_04_4.bmp,4.7576,4.8788,11,3,1,11,4,4
I11.BMP,I11_03_1.bmp,I11_05_1.bmp,4.7576,6.2121,11,3,1,11,5,1
I11.BMP,I11_03_1.bmp,I11_05_2.bmp,4.7576,5.5484,11,3,1,11,5,2
I11.BMP,I11_03_1.bmp,I11_05_3.bmp,4.7576,4.6061,11,3,1,11,5,3
I11.BMP,I11_03_1.bmp,I11_05_4.bmp,4.7576,3.5455,11,3,1,11,5,4
I11.BMP,I11_03_1.bmp,I11_06_1.bmp,4.7576,4.75,11,3,1,11,6,1
I11.BMP,I11_03_1.bmp,I11_06_2.bmp,4.7576,4.3548,11,3,1,11,6,2
I11.BMP,I11_03_1.bmp,I11_06_3.bmp,4.7576,3.9697,11,3,1,11,6,3
I11.BMP,I11_03_1.bmp,I11_06_4.bmp,4.7576,3.3438,11,3,1,11,6,4
I11.BMP,I11_03_1.bmp,I11_07_1.bmp,4.7576,5.2581,11,3,1,11,7,1
I11.BMP,I11_03_1.bmp,I11_07_2.bmp,4.7576,4.75,11,3,1,11,7,2
I11.BMP,I11_03_1.bmp,I11_07_3.bmp,4.7576,3.7419,11,3,1,11,7,3
I11.BMP,I11_03_1.bmp,I11_07_4.bmp,4.7576,2.8182,11,3,1,11,7,4
I11.BMP,I11_03_1.bmp,I11_08_1.bmp,4.7576,4.75,11,3,1,11,8,1
I11.BMP,I11_03_1.bmp,I11_08_2.bmp,4.7576,4.2727,11,3,1,11,8,2
I11.BMP,I11_03_1.bmp,I11_08_3.bmp,4.7576,3.3636,11,3,1,11,8,3
I11.BMP,I11_03_1.bmp,I11_08_4.bmp,4.7576,2.2121,11,3,1,11,8,4
I11.BMP,I11_03_1.bmp,I11_09_1.bmp,4.7576,5.5758,11,3,1,11,9,1
I11.BMP,I11_03_1.bmp,I11_09_2.bmp,4.7576,4.697,11,3,1,11,9,2
I11.BMP,I11_03_1.bmp,I11_09_3.bmp,4.7576,3.3226,11,3,1,11,9,3
I11.BMP,I11_03_1.bmp,I11_09_4.bmp,4.7576,1.8485,11,3,1,11,9,4
I11.BMP,I11_03_1.bmp,I11_10_1.bmp,4.7576,6.2424,11,3,1,11,10,1
I11.BMP,I11_03_1.bmp,I11_10_2.bmp,4.7576,5.6563,11,3,1,11,10,2
I11.BMP,I11_03_1.bmp,I11_10_3.bmp,4.7576,3.6875,11,3,1,11,10,3
I11.BMP,I11_03_1.bmp,I11_10_4.bmp,4.7576,1.9063,11,3,1,11,10,4
I11.BMP,I11_03_1.bmp,I11_11_1.bmp,4.7576,5.5313,11,3,1,11,11,1
I11.BMP,I11_03_1.bmp,I11_11_2.bmp,4.7576,4.6563,11,3,1,11,11,2
I11.BMP,I11_03_1.bmp,I11_11_3.bmp,4.7576,2.7879,11,3,1,11,11,3
I11.BMP,I11_03_1.bmp,I11_11_4.bmp,4.7576,0.0938,11,3,1,11,11,4
I11.BMP,I11_03_1.bmp,I11_12_1.bmp,4.7576,5.8125,11,3,1,11,12,1
I11.BMP,I11_03_1.bmp,I11_12_2.bmp,4.7576,4.5625,11,3,1,11,12,2
I11.BMP,I11_03_1.bmp,I11_12_3.bmp,4.7576,3.9697,11,3,1,11,12,3
I11.BMP,I11_03_1.bmp,I11_12_4.bmp,4.7576,2.0909,11,3,1,11,12,4
I11.BMP,I11_03_1.bmp,I11_13_1.bmp,4.7576,4.3939,11,3,1,11,13,1
I11.BMP,I11_03_1.bmp,I11_13_2.bmp,4.7576,3.625,11,3,1,11,13,2
I11.BMP,I11_03_1.bmp,I11_13_3.bmp,4.7576,3.0,11,3,1,11,13,3
I11.BMP,I11_03_1.bmp,I11_13_4.bmp,4.7576,2.5484,11,3,1,11,13,4
I11.BMP,I11_03_1.bmp,I11_14_1.bmp,4.7576,6.3333,11,3,1,11,14,1
I11.BMP,I11_03_1.bmp,I11_14_2.bmp,4.7576,5.697,11,3,1,11,14,2
I11.BMP,I11_03_1.bmp,I11_14_3.bmp,4.7576,4.9,11,3,1,11,14,3
I11.BMP,I11_03_1.bmp,I11_14_4.bmp,4.7576,4.1212,11,3,1,11,14,4
I11.BMP,I11_03_1.bmp,I11_15_1.bmp,4.7576,2.8125,11,3,1,11,15,1
I11.BMP,I11_03_1.bmp,I11_15_2.bmp,4.7576,3.6875,11,3,1,11,15,2
I11.BMP,I11_03_1.bmp,I11_15_3.bmp,4.7576,4.2727,11,3,1,11,15,3
I11.BMP,I11_03_1.bmp,I11_15_4.bmp,4.7576,4.2258,11,3,1,11,15,4
I11.BMP,I11_03_1.bmp,I11_16_1.bmp,4.7576,6.1818,11,3,1,11,16,1
I11.BMP,I11_03_1.bmp,I11_16_2.bmp,4.7576,5.7879,11,3,1,11,16,2
I11.BMP,I11_03_1.bmp,I11_16_3.bmp,4.7576,5.1563,11,3,1,11,16,3
I11.BMP,I11_03_1.bmp,I11_16_4.bmp,4.7576,4.9394,11,3,1,11,16,4
I11.BMP,I11_03_1.bmp,I11_17_1.bmp,4.7576,6.8788,11,3,1,11,17,1
I11.BMP,I11_03_1.bmp,I11_17_2.bmp,4.7576,4.6667,11,3,1,11,17,2
I11.BMP,I11_03_1.bmp,I11_17_3.bmp,4.7576,7.1563,11,3,1,11,17,3
I11.BMP,I11_03_1.bmp,I11_17_4.bmp,4.7576,3.8485,11,3,1,11,17,4
I11.BMP,I11_03_2.bmp,I11_03_3.bmp,4.0625,3.3438,11,3,2,11,3,3
I11.BMP,I11_03_2.bmp,I11_03_4.bmp,4.0625,2.9394,11,3,2,11,3,4
I11.BMP,I11_03_2.bmp,I11_04_1.bmp,4.0625,6.4242,11,3,2,11,4,1
I11.BMP,I11_03_2.bmp,I11_04_2.bmp,4.0625,6.1212,11,3,2,11,4,2
I11.BMP,I11_03_2.bmp,I11_04_3.bmp,4.0625,5.5758,11,3,2,11,4,3
I11.BMP,I11_03_2.bmp,I11_04_4.bmp,4.0625,4.8788,11,3,2,11,4,4
I11.BMP,I11_03_2.bmp,I11_05_1.bmp,4.0625,6.2121,11,3,2,11,5,1
I11.BMP,I11_03_2.bmp,I11_05_2.bmp,4.0625,5.5484,11,3,2,11,5,2
I11.BMP,I11_03_2.bmp,I11_05_3.bmp,4.0625,4.6061,11,3,2,11,5,3
I11.BMP,I11_03_2.bmp,I11_05_4.bmp,4.0625,3.5455,11,3,2,11,5,4
I11.BMP,I11_03_2.bmp,I11_06_1.bmp,4.0625,4.75,11,3,2,11,6,1
I11.BMP,I11_03_2.bmp,I11_06_2.bmp,4.0625,4.3548,11,3,2,11,6,2
I11.BMP,I11_03_2.bmp,I11_06_3.bmp,4.0625,3.9697,11,3,2,11,6,3
I11.BMP,I11_03_2.bmp,I11_06_4.bmp,4.0625,3.3438,11,3,2,11,6,4
I11.BMP,I11_03_2.bmp,I11_07_1.bmp,4.0625,5.2581,11,3,2,11,7,1
I11.BMP,I11_03_2.bmp,I11_07_2.bmp,4.0625,4.75,11,3,2,11,7,2
I11.BMP,I11_03_2.bmp,I11_07_3.bmp,4.0625,3.7419,11,3,2,11,7,3
I11.BMP,I11_03_2.bmp,I11_07_4.bmp,4.0625,2.8182,11,3,2,11,7,4
I11.BMP,I11_03_2.bmp,I11_08_1.bmp,4.0625,4.75,11,3,2,11,8,1
I11.BMP,I11_03_2.bmp,I11_08_2.bmp,4.0625,4.2727,11,3,2,11,8,2
I11.BMP,I11_03_2.bmp,I11_08_3.bmp,4.0625,3.3636,11,3,2,11,8,3
I11.BMP,I11_03_2.bmp,I11_08_4.bmp,4.0625,2.2121,11,3,2,11,8,4
I11.BMP,I11_03_2.bmp,I11_09_1.bmp,4.0625,5.5758,11,3,2,11,9,1
I11.BMP,I11_03_2.bmp,I11_09_2.bmp,4.0625,4.697,11,3,2,11,9,2
I11.BMP,I11_03_2.bmp,I11_09_3.bmp,4.0625,3.3226,11,3,2,11,9,3
I11.BMP,I11_03_2.bmp,I11_09_4.bmp,4.0625,1.8485,11,3,2,11,9,4
I11.BMP,I11_03_2.bmp,I11_10_1.bmp,4.0625,6.2424,11,3,2,11,10,1
I11.BMP,I11_03_2.bmp,I11_10_2.bmp,4.0625,5.6563,11,3,2,11,10,2
I11.BMP,I11_03_2.bmp,I11_10_3.bmp,4.0625,3.6875,11,3,2,11,10,3
I11.BMP,I11_03_2.bmp,I11_10_4.bmp,4.0625,1.9063,11,3,2,11,10,4
I11.BMP,I11_03_2.bmp,I11_11_1.bmp,4.0625,5.5313,11,3,2,11,11,1
I11.BMP,I11_03_2.bmp,I11_11_2.bmp,4.0625,4.6563,11,3,2,11,11,2
I11.BMP,I11_03_2.bmp,I11_11_3.bmp,4.0625,2.7879,11,3,2,11,11,3
I11.BMP,I11_03_2.bmp,I11_11_4.bmp,4.0625,0.0938,11,3,2,11,11,4
I11.BMP,I11_03_2.bmp,I11_12_1.bmp,4.0625,5.8125,11,3,2,11,12,1
I11.BMP,I11_03_2.bmp,I11_12_2.bmp,4.0625,4.5625,11,3,2,11,12,2
I11.BMP,I11_03_2.bmp,I11_12_3.bmp,4.0625,3.9697,11,3,2,11,12,3
I11.BMP,I11_03_2.bmp,I11_12_4.bmp,4.0625,2.0909,11,3,2,11,12,4
I11.BMP,I11_03_2.bmp,I11_13_1.bmp,4.0625,4.3939,11,3,2,11,13,1
I11.BMP,I11_03_2.bmp,I11_13_2.bmp,4.0625,3.625,11,3,2,11,13,2
I11.BMP,I11_03_2.bmp,I11_13_3.bmp,4.0625,3.0,11,3,2,11,13,3
I11.BMP,I11_03_2.bmp,I11_13_4.bmp,4.0625,2.5484,11,3,2,11,13,4
I11.BMP,I11_03_2.bmp,I11_14_1.bmp,4.0625,6.3333,11,3,2,11,14,1
I11.BMP,I11_03_2.bmp,I11_14_2.bmp,4.0625,5.697,11,3,2,11,14,2
I11.BMP,I11_03_2.bmp,I11_14_3.bmp,4.0625,4.9,11,3,2,11,14,3
I11.BMP,I11_03_2.bmp,I11_14_4.bmp,4.0625,4.1212,11,3,2,11,14,4
I11.BMP,I11_03_2.bmp,I11_15_1.bmp,4.0625,2.8125,11,3,2,11,15,1
I11.BMP,I11_03_2.bmp,I11_15_2.bmp,4.0625,3.6875,11,3,2,11,15,2
I11.BMP,I11_03_2.bmp,I11_15_3.bmp,4.0625,4.2727,11,3,2,11,15,3
I11.BMP,I11_03_2.bmp,I11_15_4.bmp,4.0625,4.2258,11,3,2,11,15,4
I11.BMP,I11_03_2.bmp,I11_16_1.bmp,4.0625,6.1818,11,3,2,11,16,1
I11.BMP,I11_03_2.bmp,I11_16_2.bmp,4.0625,5.7879,11,3,2,11,16,2
I11.BMP,I11_03_2.bmp,I11_16_3.bmp,4.0625,5.1563,11,3,2,11,16,3
I11.BMP,I11_03_2.bmp,I11_16_4.bmp,4.0625,4.9394,11,3,2,11,16,4
I11.BMP,I11_03_2.bmp,I11_17_1.bmp,4.0625,6.8788,11,3,2,11,17,1
I11.BMP,I11_03_2.bmp,I11_17_2.bmp,4.0625,4.6667,11,3,2,11,17,2
I11.BMP,I11_03_2.bmp,I11_17_3.bmp,4.0625,7.1563,11,3,2,11,17,3
I11.BMP,I11_03_2.bmp,I11_17_4.bmp,4.0625,3.8485,11,3,2,11,17,4
I11.BMP,I11_03_3.bmp,I11_03_4.bmp,3.3438,2.9394,11,3,3,11,3,4
I11.BMP,I11_03_3.bmp,I11_04_1.bmp,3.3438,6.4242,11,3,3,11,4,1
I11.BMP,I11_03_3.bmp,I11_04_2.bmp,3.3438,6.1212,11,3,3,11,4,2
I11.BMP,I11_03_3.bmp,I11_04_3.bmp,3.3438,5.5758,11,3,3,11,4,3
I11.BMP,I11_03_3.bmp,I11_04_4.bmp,3.3438,4.8788,11,3,3,11,4,4
I11.BMP,I11_03_3.bmp,I11_05_1.bmp,3.3438,6.2121,11,3,3,11,5,1
I11.BMP,I11_03_3.bmp,I11_05_2.bmp,3.3438,5.5484,11,3,3,11,5,2
I11.BMP,I11_03_3.bmp,I11_05_3.bmp,3.3438,4.6061,11,3,3,11,5,3
I11.BMP,I11_03_3.bmp,I11_05_4.bmp,3.3438,3.5455,11,3,3,11,5,4
I11.BMP,I11_03_3.bmp,I11_06_1.bmp,3.3438,4.75,11,3,3,11,6,1
I11.BMP,I11_03_3.bmp,I11_06_2.bmp,3.3438,4.3548,11,3,3,11,6,2
I11.BMP,I11_03_3.bmp,I11_06_3.bmp,3.3438,3.9697,11,3,3,11,6,3
I11.BMP,I11_03_3.bmp,I11_06_4.bmp,3.3438,3.3438,11,3,3,11,6,4
I11.BMP,I11_03_3.bmp,I11_07_1.bmp,3.3438,5.2581,11,3,3,11,7,1
I11.BMP,I11_03_3.bmp,I11_07_2.bmp,3.3438,4.75,11,3,3,11,7,2
I11.BMP,I11_03_3.bmp,I11_07_3.bmp,3.3438,3.7419,11,3,3,11,7,3
I11.BMP,I11_03_3.bmp,I11_07_4.bmp,3.3438,2.8182,11,3,3,11,7,4
I11.BMP,I11_03_3.bmp,I11_08_1.bmp,3.3438,4.75,11,3,3,11,8,1
I11.BMP,I11_03_3.bmp,I11_08_2.bmp,3.3438,4.2727,11,3,3,11,8,2
I11.BMP,I11_03_3.bmp,I11_08_3.bmp,3.3438,3.3636,11,3,3,11,8,3
I11.BMP,I11_03_3.bmp,I11_08_4.bmp,3.3438,2.2121,11,3,3,11,8,4
I11.BMP,I11_03_3.bmp,I11_09_1.bmp,3.3438,5.5758,11,3,3,11,9,1
I11.BMP,I11_03_3.bmp,I11_09_2.bmp,3.3438,4.697,11,3,3,11,9,2
I11.BMP,I11_03_3.bmp,I11_09_3.bmp,3.3438,3.3226,11,3,3,11,9,3
I11.BMP,I11_03_3.bmp,I11_09_4.bmp,3.3438,1.8485,11,3,3,11,9,4
I11.BMP,I11_03_3.bmp,I11_10_1.bmp,3.3438,6.2424,11,3,3,11,10,1
I11.BMP,I11_03_3.bmp,I11_10_2.bmp,3.3438,5.6563,11,3,3,11,10,2
I11.BMP,I11_03_3.bmp,I11_10_3.bmp,3.3438,3.6875,11,3,3,11,10,3
I11.BMP,I11_03_3.bmp,I11_10_4.bmp,3.3438,1.9063,11,3,3,11,10,4
I11.BMP,I11_03_3.bmp,I11_11_1.bmp,3.3438,5.5313,11,3,3,11,11,1
I11.BMP,I11_03_3.bmp,I11_11_2.bmp,3.3438,4.6563,11,3,3,11,11,2
I11.BMP,I11_03_3.bmp,I11_11_3.bmp,3.3438,2.7879,11,3,3,11,11,3
I11.BMP,I11_03_3.bmp,I11_11_4.bmp,3.3438,0.0938,11,3,3,11,11,4
I11.BMP,I11_03_3.bmp,I11_12_1.bmp,3.3438,5.8125,11,3,3,11,12,1
I11.BMP,I11_03_3.bmp,I11_12_2.bmp,3.3438,4.5625,11,3,3,11,12,2
I11.BMP,I11_03_3.bmp,I11_12_3.bmp,3.3438,3.9697,11,3,3,11,12,3
I11.BMP,I11_03_3.bmp,I11_12_4.bmp,3.3438,2.0909,11,3,3,11,12,4
I11.BMP,I11_03_3.bmp,I11_13_1.bmp,3.3438,4.3939,11,3,3,11,13,1
I11.BMP,I11_03_3.bmp,I11_13_2.bmp,3.3438,3.625,11,3,3,11,13,2
I11.BMP,I11_03_3.bmp,I11_13_3.bmp,3.3438,3.0,11,3,3,11,13,3
I11.BMP,I11_03_3.bmp,I11_13_4.bmp,3.3438,2.5484,11,3,3,11,13,4
I11.BMP,I11_03_3.bmp,I11_14_1.bmp,3.3438,6.3333,11,3,3,11,14,1
I11.BMP,I11_03_3.bmp,I11_14_2.bmp,3.3438,5.697,11,3,3,11,14,2
I11.BMP,I11_03_3.bmp,I11_14_3.bmp,3.3438,4.9,11,3,3,11,14,3
I11.BMP,I11_03_3.bmp,I11_14_4.bmp,3.3438,4.1212,11,3,3,11,14,4
I11.BMP,I11_03_3.bmp,I11_15_1.bmp,3.3438,2.8125,11,3,3,11,15,1
I11.BMP,I11_03_3.bmp,I11_15_2.bmp,3.3438,3.6875,11,3,3,11,15,2
I11.BMP,I11_03_3.bmp,I11_15_3.bmp,3.3438,4.2727,11,3,3,11,15,3
I11.BMP,I11_03_3.bmp,I11_15_4.bmp,3.3438,4.2258,11,3,3,11,15,4
I11.BMP,I11_03_3.bmp,I11_16_1.bmp,3.3438,6.1818,11,3,3,11,16,1
I11.BMP,I11_03_3.bmp,I11_16_2.bmp,3.3438,5.7879,11,3,3,11,16,2
I11.BMP,I11_03_3.bmp,I11_16_3.bmp,3.3438,5.1563,11,3,3,11,16,3
I11.BMP,I11_03_3.bmp,I11_16_4.bmp,3.3438,4.9394,11,3,3,11,16,4
I11.BMP,I11_03_3.bmp,I11_17_1.bmp,3.3438,6.8788,11,3,3,11,17,1
I11.BMP,I11_03_3.bmp,I11_17_2.bmp,3.3438,4.6667,11,3,3,11,17,2
I11.BMP,I11_03_3.bmp,I11_17_3.bmp,3.3438,7.1563,11,3,3,11,17,3
I11.BMP,I11_03_3.bmp,I11_17_4.bmp,3.3438,3.8485,11,3,3,11,17,4
I11.BMP,I11_03_4.bmp,I11_04_1.bmp,2.9394,6.4242,11,3,4,11,4,1
I11.BMP,I11_03_4.bmp,I11_04_2.bmp,2.9394,6.1212,11,3,4,11,4,2
I11.BMP,I11_03_4.bmp,I11_04_3.bmp,2.9394,5.5758,11,3,4,11,4,3
I11.BMP,I11_03_4.bmp,I11_04_4.bmp,2.9394,4.8788,11,3,4,11,4,4
I11.BMP,I11_03_4.bmp,I11_05_1.bmp,2.9394,6.2121,11,3,4,11,5,1
I11.BMP,I11_03_4.bmp,I11_05_2.bmp,2.9394,5.5484,11,3,4,11,5,2
I11.BMP,I11_03_4.bmp,I11_05_3.bmp,2.9394,4.6061,11,3,4,11,5,3
I11.BMP,I11_03_4.bmp,I11_05_4.bmp,2.9394,3.5455,11,3,4,11,5,4
